	ASCL1neg_corr	ASCL1neg_pval	ASCL1neg_qval	ASCL1neg_ci_low	ASCL1neg_ci_high	ASCL1pos_corr	ASCL1pos_pval	ASCL1pos_qval	ASCL1pos_ci_low	ASCL1pos_ci_high
GPC3	0.545347336550512	0.0	0.0	0.5392504689430253	0.5513870405328721	-0.5453395477043738	0.0	0.0	-0.5513793251180533	-0.5392426067908714
IGFBP5	0.5337396295585015	0.0	0.0	0.5275346934008672	0.5398876214623458	-0.5337267513262344	0.0	0.0	-0.5398748620961098	-0.5275216965819597
GUCY1A2	0.5335173064143545	0.0	0.0	0.527310323446014	0.5396673499632823	-0.5335126998271914	0.0	0.0	-0.5396627858777775	-0.5273056744576119
MIR4713HG	0.5288370820661475	0.0	0.0	0.5225872116790653	0.5350301202680314	-0.52883019062781	0.0	0.0	-0.5350232918624004	-0.5225802573735868
CAMK4	0.5256113258908909	0.0	0.0	0.519332119454154	0.5318337800932595	-0.5256023452568248	0.0	0.0	-0.5318248811070279	-0.5193230574016876
KCNH1	0.5222780103479118	0.0	0.0	0.5159686810924885	0.5285306751285191	-0.5222734809601682	0.0	0.0	-0.528526186662812	-0.5159641109054995
CEP152	0.5212717333431409	0.0	0.0	0.5149533486974457	0.5275334810295494	-0.5212617191433395	0.0	0.0	-0.5275235571336836	-0.5149432444699119
JAKMIP2	0.5163247050341937	0.0	0.0	0.5099620603562478	0.5226308548774795	-0.5163104107401433	0.0	0.0	-0.5226166882778526	-0.5099476387948795
TCF4	0.5096627572903797	0.0	0.0	0.5032411864613919	0.5160280425297057	-0.5096444138016275	0.0	0.0	-0.5160098608242749	-0.5032226817935418
CDKAL1	0.5078266101225883	0.0	0.0	0.5013889347914892	0.5142080611060368	-0.5078162704495012	0.0	0.0	-0.5141978123024178	-0.5013785045981428
MMP16	0.5038336067446078	0.0	0.0	0.49736111320746323	0.5102500143975678	-0.5038226452997724	0.0	0.0	-0.5102391485403714	-0.4973500565650165
NIM1K	0.50356809400565	0.0	0.0	0.49709329514319056	0.5099868164465754	-0.5035638726008758	0.0	0.0	-0.5099826318350634	-0.4970890370958582
GPR173	0.4992041055847236	0.0	0.0	0.4926915929789274	0.505660701838775	-0.4991938091960815	0.0	0.0	-0.5056504944255963	-0.49268120800258225
AL589740.1	0.49529143004540843	0.0	0.0	0.4887453872791201	0.5017817072131605	-0.4952784305240928	0.0	0.0	-0.5017688191586319	-0.4887322768032237
IGF2BP3	0.480859968116329	0.0	0.0	0.4741925687813479	0.48747221615682773	-0.4808507765082727	0.0	0.0	-0.487463101101804	-0.4741833010403693
LRRTM3	0.47990422451091924	0.0	0.0	0.4732289167838634	0.4865244248211344	-0.4798985869327252	0.0	0.0	-0.4865188341042105	-0.4732232326043819
DRGX	0.4715001762202569	0.0	0.0	0.4647560161806957	0.4781896314754483	-0.4714928971195998	0.0	0.0	-0.47818241183710286	-0.4647486779794609
MREG	0.46875670048872453	0.0	0.0	0.46199033120742977	0.47546850290326037	-0.4687511216037068	0.0	0.0	-0.47546296933056176	-0.4619847072937734
SRRM4	0.4667804046816529	0.0	0.0	0.45999811824705333	0.47350822555805383	-0.46676650919252155	0.0	0.0	-0.4734944424600109	-0.4599841110849272
NRSN1	0.46597602459324444	0.0	0.0	0.45918727920647323	0.4727103461234816	-0.46596835797448233	0.0	0.0	-0.4727027414099131	-0.4591795510812789
GNAI1	0.4634617688368195	0.0	0.0	0.4566529075985909	0.47021633830364074	-0.46345287634838844	0.0	0.0	-0.47020751723720844	-0.4566439441599859
FEZ1	0.46137110153002864	0.0	0.0	0.45454559760183044	0.4681424255164913	-0.4613632445376881	0.0	0.0	-0.4681346313490545	-0.45453767820826607
KIAA1324L	0.46131196420059273	0.0	0.0	0.45448599062277284	0.4680837610262194	-0.461303328588069	0.0	0.0	-0.4680751944557117	-0.4544772864341113
OSBPL3	0.4600664460987494	0.0	0.0	0.45323059521973097	0.46684818773717657	-0.4600591519582155	0.0	0.0	-0.46684095175856843	-0.4532232433145235
GJC1	0.45566056475203126	0.0	0.0	0.4487899916335948	0.462477272559765	-0.45565302159103144	0.0	0.0	-0.4624697889790379	-0.4487823893167574
CHGB	0.4553919963072474	0.0	0.0	0.44851931760334124	0.4622108248264296	-0.45537338843568015	0.0	0.0	-0.4621923638435901	-0.4485005638921448
ETV5	0.44396163248879644	0.0	0.0	0.437000507823518	0.4508695777676572	-0.44395157488792647	0.0	0.0	-0.45085959759855093	-0.4369903734041797
HECW2	0.43919637715312615	0.0	0.0	0.43219905412434223	0.44614081585886234	-0.43918886657017936	0.0	0.0	-0.4461333624876326	-0.4321914868018033
HID1	0.4369908689190919	0.0	0.0	0.4299769264605648	0.44395206664689746	-0.4369853117019578	0.0	0.0	-0.4439465515525358	-0.4299713274747961
NRCAM	0.42900502560122833	0.0	0.0	0.4219316173093643	0.43602621045403805	-0.4289910117385303	0.0	0.0	-0.4360123009016006	-0.4219175000728466
GRIK2	0.4288725691717879	0.0	0.0	0.42179818394676943	0.4358947398118286	-0.42886556252459446	0.0	0.0	-0.4358877853022166	-0.4217911256305429
TTC28	0.4282704638789919	0.0	0.0	0.42119164168528983	0.4352971118204268	-0.4282624163801696	0.0	0.0	-0.4352891241214887	-0.42118353492659594
AKAP12	0.4197461410389561	0.0	0.0	0.41260518165902504	0.4268355119975729	-0.4197343469171005	0.0	0.0	-0.42682380379832013	-0.41259330244415393
PROX1-AS1	0.41350059660344796	0.0	0.0	0.40631491634979583	0.4206351350188562	-0.41348431172743244	0.0	0.0	-0.42061896704299206	-0.40629851575703296
PLS1	0.41148147009862046	0.0	0.0	0.40428147767669464	0.4186304681571707	-0.4114719692843086	0.0	0.0	-0.41862103521669747	-0.40427190968602883
HSPA12A	0.4035295120998849	0.0	0.0	0.39627384590947035	0.41073477926111107	-0.40352516037938363	0.0	0.0	-0.4107304580380689	-0.3962694640236014
ST18	0.4022279820782625	0.0	0.0	0.3949633086425465	0.4094423561126273	-0.40220481512673445	0.0	0.0	-0.4094193509991727	-0.39493998163182925
PALLD	0.3947691565765448	0.0	0.0	0.38745343449212327	0.4020351619106807	-0.3947599095137569	0.0	0.0	-0.40202597826739156	-0.3874441247444546
SCN3A	0.3867040531476529	0.0	0.0	0.3793342254009072	0.39402481626398195	-0.38668229533453014	0.0	0.0	-0.39400320467057454	-0.3793123231580029
SCGN	0.385518608210322	0.0	0.0	0.37814092343626565	0.39284732611456724	-0.38550325057554474	0.0	0.0	-0.39283207137769927	-0.37812546417326887
ATAD5	0.38502659519751825	0.0	0.0	0.3776456566028047	0.3923586076399579	-0.38502140872395313	0.0	0.0	-0.39235345587317144	-0.37764043585212265
JPH1	0.3790362458718987	0.0	0.0	0.37161603011543054	0.3864080378791022	-0.37902943654132876	0.0	0.0	-0.38640127341742014	-0.3716091764940264
DNAJC6	0.3780566986065407	0.0	0.0	0.3706301197606856	0.3854349370197816	-0.37804676523729036	0.0	0.0	-0.38542506893803347	-0.37062012195049304
GTDC1	0.37016803466807907	0.0	0.0	0.36269082154948745	0.3775975900991175	-0.37016393843093376	0.0	0.0	-0.37759352023211734	-0.3626866993021105
NIN	0.36988478161440885	0.0	0.0	0.362405770588849	0.37731615985338923	-0.3698774164868677	0.0	0.0	-0.37730884210407306	-0.3623983587309108
CACNA2D2	0.3692129129814981	0.0	0.0	0.361729642964283	0.3766486093827667	-0.3692094019964573	0.0	0.0	-0.37664512094287017	-0.36172610974369795
SLIT1	0.3569219106072323	0.0	0.0	0.34936211669634154	0.3644352394061635	-0.3569117770718866	0.0	0.0	-0.36442516880970954	-0.3493519211561702
SNRPE	0.34909129585899373	0.0	0.0	0.3414841219293527	0.35665273617994375	-0.34908350232040525	0.0	0.0	-0.356644990002288	-0.34147628176748657
TMSB4X	0.31908335551174877	0.0	0.0	0.3113045084147841	0.3268194458550839	-0.3190671828015723	0.0	0.0	-0.32680336311424035	-0.31128824741115724
PHF14	0.31493668557748705	0.0	0.0	0.30713534925250535	0.32269569727901803	-0.3149296645463366	0.0	0.0	-0.32268871480789757	-0.30712829039712475
AL139383.1	0.31451230146203013	0.0	0.0	0.3067086804050272	0.32227364239573164	-0.3145031601680405	0.0	0.0	-0.3222645512397858	-0.30669948993209134
PGAP1	0.31133679627521943	0.0	0.0	0.3035161789660001	0.319115468043217	-0.3113268158427251	0.0	0.0	-0.3191055418081975	-0.30350614539204823
ZNF367	0.3090103436815753	0.0	0.0	0.3011773859431588	0.3168016027868847	-0.3090039038228223	0.0	0.0	-0.31679519764246017	-0.301170912055627
BLM	0.30477594449456163	0.0	0.0	0.296920767669213	0.31258987592075865	-0.30477262337018246	0.0	0.0	-0.3125865724581511	-0.2969174292404714
ZZEF1	0.3036276198269365	0.0	0.0	0.2957664712241374	0.31144764678882375	-0.3036214373560689	0.0	0.0	-0.31144149707458196	-0.2957602566639178
MTCL1	0.29536389033295957	0.0	0.0	0.28746044379209235	0.3032271163251038	-0.2953568223692825	0.0	0.0	-0.3032200848085681	-0.28745334015977697
GTF2F2	0.29466855773073264	0.0	0.0	0.28676160634295805	0.3025353652206164	-0.2946608672450074	0.0	0.0	-0.30252771430047115	-0.28675387714013645
PDE7A	0.2936900157085575	0.0	0.0	0.2857781462015477	0.30156184940437913	-0.29368169553634893	0.0	0.0	-0.3015535718977236	-0.2857697842838867
EPHA6	0.2929999603170913	0.0	0.0	0.2850846326348411	0.3008753285609112	-0.29300154880775237	0.0	0.0	-0.30087690892450225	-0.28508622907662023
CENPK	0.2915619349758384	0.0	0.0	0.28363942733743464	0.29944464273203697	-0.29155767451719755	0.0	0.0	-0.29944040396560884	-0.2836351456601038
CALB1	0.2899284382160084	0.0	0.0	0.2819978183059005	0.2978194401432222	-0.2899252648529148	0.0	0.0	-0.2978162828485391	-0.2819946292284441
AC092546.1	0.2895441539702332	0.0	0.0	0.281611632374764	0.2974371004758373	-0.2895430150190503	0.0	0.0	-0.29743596728428134	-0.2816104877911385
NAB1	0.2873145438272614	0.0	0.0	0.2793710393978445	0.2952187227849736	-0.2873082478892731	0.0	0.0	-0.2952124584443378	-0.27936471256918627
ARHGAP24	0.2865204079004936	0.0	0.0	0.27857301253085986	0.29442856701595665	-0.2865151776580821	0.0	0.0	-0.29442336295134125	-0.2785677566987826
GPX2	0.28502036579666395	0.0	0.0	0.27706565077771356	0.29293601352522175	-0.28501296318780056	0.0	0.0	-0.29292864777650907	-0.2770582121439505
LBR	0.27584954854757443	0.0	0.0	0.2678509346901909	0.28381014048033715	-0.27584561553902076	0.0	0.0	-0.28380622643722564	-0.267846983169016
UQCR11	0.2730827769147898	0.0	0.0	0.2650712063867114	0.28105664500683436	-0.2730751446123051	0.0	0.0	-0.2810490491458386	-0.2650635385266624
CGA	0.2669138434232878	0.0	0.0	0.2588738634743025	0.2749168399930363	-0.26690229654750247	0.0	0.0	-0.2749053470272603	-0.25886226404301305
WSCD2	0.26672501207515265	0.0	0.0	0.2586841729530563	0.2747288899728554	-0.26672233567260795	0.0	0.0	-0.27472622605742314	-0.2586814843774721
CHCHD2	0.2651723435240856	0.0	0.0	0.257124463352035	0.273183444962488	-0.26516592239555314	0.0	0.0	-0.27317705362135863	-0.2571180131919883
SIK3	0.2625244774215885	0.0	0.0	0.25446468640846087	0.27054780223246866	-0.262516204649419	0.0	0.0	-0.27053956746150787	-0.25445637661411985
BRIP1	0.2624554896661594	0.0	0.0	0.25439538995660455	0.2704791313382826	-0.2624534504034596	0.0	0.0	-0.2704771014406882	-0.25439334157016646
NDST4	0.26031799155263236	0.0	0.0	0.2522483682842672	0.26835141031255094	-0.26031297617051996	0.0	0.0	-0.26834641777902385	-0.25224333064970006
ILF3	0.2552063252642904	0.0	0.0	0.24711424929353598	0.2632628073226921	-0.25520181076070236	0.0	0.0	-0.2632583129899211	-0.24710971516105074
EXOC2	0.25507443258734147	0.0	0.0	0.24698178329808126	0.26313150379852673	-0.25506822541530205	0.0	0.0	-0.263125324346015	-0.24697554915180944
WNT7A	0.25435310344514567	0.0	0.0	0.2462573239921848	0.2624133914888709	-0.25435000356110293	0.0	0.0	-0.2624103054097751	-0.246254210675907
MAD2L1	0.2536733224980532	0.0	0.0	0.24557460145713894	0.2617366339149145	-0.25367151792731496	0.0	0.0	-0.26173483735957775	-0.2455727890882488
SRM	0.2536305232105805	0.0	0.0	0.2455316172349255	0.2616940247149251	-0.25362539226567393	0.0	0.0	-0.2616889165563348	-0.24552646412146145
RAD54B	0.25341477269136997	0.0	0.0	0.24531493494758438	0.2614792319450678	-0.2534123719278242	0.0	0.0	-0.2614768418343829	-0.24531252382034308
COX6A1	0.2526856285267145	0.0	0.0	0.24458264779570515	0.26075331865110263	-0.25268074897491216	0.0	0.0	-0.2607484606900842	-0.24457774724165474
CFAP74	0.2511740738982072	0.0	0.0	0.24306460702965893	0.25924843272985265	-0.25116734003562097	0.0	0.0	-0.2592417284881357	-0.2430578443606895
RFLNB	0.25075318743289465	0.0	0.0	0.24264192159481304	0.25882939616145545	-0.2507506219265807	0.0	0.0	-0.2588268419218355	-0.24263934513235405
PSMB3	0.24904786191445424	0.0	0.0	0.2409293386242777	0.257131534846187	-0.24904279842576482	0.0	0.0	-0.25712649344605626	-0.2409242536618868
RAN	0.2482900268696633	0.0	0.0	0.24016829464257836	0.25637700082539316	-0.2482851799697086	0.0	0.0	-0.2563721750061403	-0.24016342725129614
PTBP2	0.24767667420699233	0.0	0.0	0.23955235214169984	0.25576631262494853	-0.24766997798011184	0.0	0.0	-0.25575964545148594	-0.2395456276765636
NOL4	0.24761582250477202	0.0	0.0	0.2394912438540682	0.2557057249162592	-0.24759256486843442	0.0	0.0	-0.2556825681619654	-0.23946788816730097
RAD51C	0.24681515371605517	0.0	0.0	0.23868720498549295	0.2549085237576227	-0.24681234936239488	0.0	0.0	-0.2549057315300503	-0.23868438884766482
MARCKSL1	0.2453478288918407	0.0	0.0	0.2372137329964853	0.25344752523833897	-0.24534310979573465	0.0	0.0	-0.2534428264287913	-0.23720899419072178
ZEB2	0.24309630781907587	0.0	0.0	0.23495285224345983	0.25120563964392195	-0.24309168765299413	0.0	0.0	-0.25120103916057945	-0.2349482129617196
ST8SIA5	0.24276222495053884	0.0	0.0	0.23461738808377108	0.25087297908394673	-0.2427585503189327	0.0	0.0	-0.2508693200858916	-0.23461369826990605
SOX6	0.24217663523687466	0.0	0.0	0.23402938188503458	0.2502898778102988	-0.24217033664061718	0.0	0.0	-0.25028360594767907	-0.23402305732949036
ANKRD10	0.24109491830274823	0.0	0.0	0.23294321682901267	0.24921274211049893	-0.24108822620126222	0.0	0.0	-0.24920607828856048	-0.23293649727227356
CDK14	0.24012384314219457	0.0	0.0	0.23196816583931681	0.2482457624914346	-0.2401171747616354	0.0	0.0	-0.24823912217903243	-0.23196147021336794
UTP23	0.23906432121824994	0.0	0.0	0.23090432465897393	0.24719069067096403	-0.23906002913252092	0.0	0.0	-0.24718641657325757	-0.23090001511576838
RTN4RL2	0.2351505999583483	0.0	0.0	0.22697481782215012	0.24329324039236394	-0.2351484541420079	0.0	0.0	-0.24329110342495822	-0.22697266342390188
TRMT112	0.2340897762849283	0.0	0.0	0.2259097612833637	0.24223678171194707	-0.23408515675430144	0.0	0.0	-0.24223218114714948	-0.2259051233627954
SYNDIG1	0.2339322876226337	0.0	0.0	0.22575164588186364	0.2420799394245017	-0.2339291629790913	0.0	0.0	-0.2420768276010094	-0.22574850880790334
SNRPD2	0.2333396350535589	0.0	0.0	0.22515663866542482	0.24148971544106723	-0.2333350307916602	0.0	0.0	-0.24148513002301575	-0.22515201613438587
S100Z	0.22983841750030506	0.0	0.0	0.22164163508038645	0.23800272221584248	-0.22983564284954222	0.0	0.0	-0.2379999587541362	-0.22163884958891386
UBE2I	0.2282078166916967	0.0	0.0	0.22000468648659718	0.2363786741805314	-0.22820254580282615	0.0	0.0	-0.23637342439936182	-0.21999939515352893
SGCE	0.22764555977561468	0.0	0.0	0.2194402514651086	0.235818666179115	-0.22763681981948822	0.0	0.0	-0.23580996113821154	-0.21943147769495658
EXOC5	0.2266315792381962	0.0	0.0	0.2184223567921007	0.23480872763823435	-0.2266267983876095	0.0	0.0	-0.2348039658035755	-0.21841755752893674
ARSJ	0.22632068291901303	0.0	0.0	0.2181102639389825	0.23449906709821988	-0.22631442338261912	0.0	0.0	-0.23449283242575994	-0.21810398032901293
SCN7A	0.22519825212533773	0.0	0.0	0.21698352726742484	0.2333810840324779	-0.2251932928727982	0.0	0.0	-0.2333761443833969	-0.21697854903872948
FCHO1	0.22455237278701012	0.0	0.0	0.21633518012292288	0.23273775424015938	-0.22454912879317176	0.0	0.0	-0.23273452303359188	-0.21633192375257201
ADCY9	0.2239263473501448	0.0	0.0	0.21570676965522675	0.23211419314135204	-0.22392217811715612	0.0	0.0	-0.23211004029791574	-0.2157025845611231
CKAP5	0.22332357832832156	0.0	0.0	0.2151017106386754	0.2315137905495044	-0.22332197412448476	0.0	0.0	-0.23151219263533748	-0.21510010034868976
STRA6	0.22261343216525642	0.0	0.0	0.21438887464046616	0.2308064243661588	-0.22260595405179837	0.0	0.0	-0.23079897548088235	-0.21438136824861895
SEMA5B	0.22216742986000199	0.0	0.0	0.21394118748212032	0.2303621635800551	-0.22216402791763915	0.0	0.0	-0.23035877490823548	-0.21393777270159436
ADAMTS2	0.22146496977325839	0.0	0.0	0.2132360807347867	0.22966243948394713	-0.22145938961170236	0.0	0.0	-0.22965688102246848	-0.2132304795831602
DCTN3	0.22134969382752842	0.0	0.0	0.21312037128237246	0.22954761171359864	-0.2213468557669332	0.0	0.0	-0.2295447846840739	-0.21311752255187913
LINC01170	0.22118919827967887	0.0	0.0	0.21295927255945307	0.22938773976802931	-0.2211860495386819	0.0	0.0	-0.2293846032569787	-0.2129561119893195
MFNG	0.22116736468584736	0.0	0.0	0.21293735694509106	0.22936599097401206	-0.22116282642657226	0.0	0.0	-0.2293614703399208	-0.21293280163833672
FHL5	0.22103880200513443	0.0	0.0	0.21280831147109325	0.2292379274537452	-0.22103531749959954	0.0	0.0	-0.22923445647328136	-0.2128048138841411
SPIRE1	0.22044342075294293	0.0	0.0	0.21221069811886217	0.22864485414147676	-0.2204392680447728	0.0	0.0	-0.22864071750951395	-0.21220652986370406
PSTPIP1	0.21985832951532447	0.0	0.0	0.2116234193577644	0.2280620250246161	-0.21985355205646803	0.0	0.0	-0.22805726601250706	-0.21161862406154902
TRIP13	0.21796814948160803	0.0	0.0	0.2097262130058955	0.22617911276046174	-0.21796460424273326	0.0	0.0	-0.22617558109542849	-0.20972265464670437
SYNJ1	0.21784055030924274	0.0	0.0	0.20959814174852484	0.22605200199779038	-0.217835501109575	0.0	0.0	-0.22604697211912697	-0.2095930738738989
CDKN2A	0.2161303647602152	0.0	0.0	0.20788165623724242	0.2243483355131402	-0.21612101057762725	0.0	0.0	-0.22433901684967125	-0.2078722677355158
ELP4	0.2153700362525605	0.0	0.0	0.20711854315340453	0.22359088917386716	-0.21536684160289646	0.0	0.0	-0.2235877066131764	-0.20711533682505284
DLGAP5	0.2141082082229066	0.0	0.0	0.20585211604866607	0.22233382242736785	-0.2141085901554447	0.0	0.0	-0.2223342029228893	-0.2058524993690771
TNFAIP8L3	0.21398866879349787	0.0	0.0	0.205732142359346	0.2222147326405222	-0.2139858481486903	0.0	0.0	-0.2222119226024879	-0.20572931147076626
GLCE	0.21369208591820532	0.0	0.0	0.2054344831368011	0.2219192642893709	-0.21368767173674424	0.0	0.0	-0.2219148666844821	-0.20543005294709935
KCNK9	0.21362313560332943	0.0	0.0	0.2053652828089452	0.22185057286534307	-0.21361750067085478	0.0	0.0	-0.22184495908699317	-0.20535962744792557
UIMC1	0.21339482932516052	0.0	0.0	0.2051361492844145	0.22162312323616104	-0.21339023437907825	0.0	0.0	-0.2216185455220075	-0.20513153769827
SSX2IP	0.21333204040404638	0.0	0.0	0.20507313301226354	0.2215605697541562	-0.2133280096561803	0.0	0.0	-0.2215565541180396	-0.20506908767188922
LRRC4B	0.21316653430520263	0.0	0.0	0.20490702796411017	0.2213956839276799	-0.2131621222538837	0.0	0.0	-0.2213912884051045	-0.20490259995254795
NAB2	0.21230360277335203	0.0	0.0	0.20404098127978884	0.22053597880907005	-0.2123020075621431	0.0	0.0	-0.2205343895503489	-0.20403938032189953
SCN1A	0.2117502122241901	0.0	0.0	0.20348559981640646	0.21998465059920613	-0.21174514723202034	0.0	0.0	-0.21997960445862	-0.20348051662665043
ADCY3	0.2117480062041887	0.0	0.0	0.20348338587052575	0.2199824527899272	-0.2117457616943864	0.0	0.0	-0.2199802166340191	-0.2034811332966431
CKAP2L	0.21151686713618534	0.0	0.0	0.20325141682493217	0.2197521735494885	-0.2115157829730903	0.0	0.0	-0.21975109341727192	-0.20325032877099444
OPCML	0.21105656032458175	0.0	0.0	0.2027894599005999	0.21929357632609733	-0.211051583304129	0.0	0.0	-0.21928861777050293	-0.20278446505858028
NLN	0.21064519861850514	0.0	0.0	0.20237662665438313	0.21888373934539967	-0.21063963644641034	0.0	0.0	-0.21887819776975626	-0.20237104460519278
CELF1	0.21059500920001548	0.0	0.0	0.20232625789737785	0.21883373575663526	-0.21058921357816798	0.0	0.0	-0.2188279615906837	-0.2023204415692372
CAMKK1	0.2098779802640564	0.0	0.0	0.20160667162641271	0.21811935694385712	-0.20987528754337806	0.0	0.0	-0.21811667415876912	-0.20160396931878172
RND2	0.20951298738279572	0.0	0.0	0.2012403804012106	0.21775570967608932	-0.20950734454562003	0.0	0.0	-0.21775008762430825	-0.2012347175096299
NDUFA4	0.2089827150731073	0.0	0.0	0.20070822594174267	0.2172273882352655	-0.20897905362306107	0.0	0.0	-0.2172237402388813	-0.2007045515127122
REPS1	0.20896821016505496	0.0	0.0	0.20069366961854884	0.21721293662281527	-0.20896283313867414	0.0	0.0	-0.2172075793524052	-0.20068827353330146
STARD9	0.20648775285508397	0.0	0.0	0.1982044736361183	0.21474154013586771	-0.2064829874842345	0.0	0.0	-0.21473679207063548	-0.19819969157965514
C1QTNF7	0.20402790481485625	0.0	0.0	0.19573606504305138	0.21229057324544479	-0.20402466627648008	0.0	0.0	-0.2122873463311141	-0.19573281530344633
RSPRY1	0.20394118733785943	0.0	0.0	0.1956490476965892	0.2122041669602195	-0.2039361859208802	0.0	0.0	-0.2121991834872365	-0.19564402898866787
FRMD4A	0.2036692324929431	0.0	0.0	0.19537615327732583	0.21193318720645607	-0.2036662638225056	0.0	0.0	-0.21193022917314294	-0.19537317435754128
ADAM19	0.20319434107250348	0.0	0.0	0.1948996242379821	0.2114599954571895	-0.20318868264487525	0.0	0.0	-0.2114543572581285	-0.19489394632139945
GSG1L	0.2029179988925882	0.0	0.0	0.19462233092006623	0.21118464054274833	-0.20291451218489598	0.0	0.0	-0.21118116628335423	-0.1946188322199977
COPG2	0.2027730078298587	0.0	0.0	0.19447684134513477	0.21104016695311253	-0.20276867494592846	0.0	0.0	-0.21103584952768642	-0.19447249356938262
LINC01116	0.202262344642752	0.0	0.0	0.19396442528878155	0.21053132344648887	-0.20225473852171394	0.0	0.0	-0.21052374439498775	-0.19395679309368996
MEIS1	0.20174284380901897	0.0	0.0	0.19344314589637274	0.2100136691873601	-0.20173731724592764	0.0	0.0	-0.210008162243604	-0.19343760043777666
SLC9B2	0.20108710350226347	0.0	0.0	0.19278516729297668	0.2093602530999644	-0.2010839515236653	0.0	0.0	-0.2093571122754613	-0.19278200457347947
FEN1	0.19916511213897334	0.0	0.0	0.19085665843561406	0.20744503151732538	-0.1991613198628618	0.0	0.0	-0.20744125253590529	-0.19085285336325014
PCBP1-AS1	0.19823731918627593	0.0	0.0	0.1899257422790986	0.20652048378950172	-0.19823352142932543	0.0	0.0	-0.2065166992859098	-0.18992193176857555
PLS3	0.1974797276684386	0.0	0.0	0.189165611585556	0.2057655311972596	-0.19747167856647843	0.0	0.0	-0.20575751007986112	-0.18915753555938153
EVI2A	0.19643000872787017	0.0	0.0	0.1881123908309129	0.20471945245181716	-0.1964260157221905	0.0	0.0	-0.20471547325685407	-0.18810838454127218
SH3KBP1	0.19596432075715087	0.0	0.0	0.1876451554722717	0.20425537332125737	-0.19596079350381668	0.0	0.0	-0.20425185823951605	-0.1876416165129466
BUB1B	0.1954589292166751	0.0	0.0	0.18713808887684	0.20375172357030089	-0.1954584332782015	0.0	0.0	-0.20375122933888187	-0.18713759129682017
NDUFS5	0.1952196995243858	0.0	0.0	0.18689806783486687	0.2035133168324346	-0.19521510679429677	0.0	0.0	-0.20350873989179719	-0.18689345992217157
BSG	0.19467069551123709	0.0	0.0	0.18634725152342474	0.20296619768452664	-0.19466512779822906	0.0	0.0	-0.20296064906030953	-0.18634166545783126
H3F3A	0.19458837096235854	0.0	0.0	0.18626465566693037	0.202884155329394	-0.1945824939851164	0.0	0.0	-0.20287829849291866	-0.18625875932610464
POLR3A	0.19445156463817403	0.0	0.0	0.18612739874597112	0.20274781769508485	-0.1944476720203579	0.0	0.0	-0.20274393840842678	-0.1861234933118565
CENPU	0.19358927624426672	0.0	0.0	0.18526227772438336	0.2018884760443019	-0.19358889939831775	0.0	0.0	-0.20188810048337477	-0.1852618996433126
GADD45A	0.1924288128637506	0.0	0.0	0.1840980225815563	0.20073195820534884	-0.19241938309537418	0.0	0.0	-0.20072256040311157	-0.1840885620975821
NDUFA13	0.19168943086953444	0.0	0.0	0.18335623688164163	0.19999507801738037	-0.1916835160347341	0.0	0.0	-0.1999891831583998	-0.18335030285617526
NUP214	0.19158985213542934	0.0	0.0	0.18325633514554387	0.1998958355044612	-0.19158655777666522	0.0	0.0	-0.19989255226597508	-0.1832530301038608
PKMYT1	0.19145275203033962	0.0	0.0	0.18311879061259953	0.19975919803020722	-0.19145014540476948	0.0	0.0	-0.1997566001973096	-0.18311617554047357
MTF2	0.1912804251320074	0.0	0.0	0.18294590555696394	0.19958745217384072	-0.19127662255493694	0.0	0.0	-0.1995836624123264	-0.18294209066936915
PRDX2	0.1903682303946126	0.0	0.0	0.18203076485729774	0.19867832462090543	-0.19036462672682453	0.0	0.0	-0.1986747330418116	-0.18202714957999103
HNRNPL	0.19020403487307658	0.0	0.0	0.18186604059493497	0.19851467967532946	-0.19019871111556022	0.0	0.0	-0.19850937376153652	-0.18186069970173874
NCAPG2	0.19007702207207527	0.0	0.0	0.181738619109548	0.1983880924523441	-0.19007468813314443	0.0	0.0	-0.1983857663310787	-0.1817362776634083
HDAC9	0.18998737694720927	0.0	0.0	0.18164868570544604	0.19829874753182272	-0.18998166823925966	0.0	0.0	-0.1982930579365641	-0.1816429586442568
RBBP4	0.18971467181092455	0.0	0.0	0.1813751044663079	0.19802695478359184	-0.18970988447381382	0.0	0.0	-0.1980221834520318	-0.1813703017607458
MASTL	0.1895374686502348	0.0	0.0	0.18119733270794142	0.1978503438053873	-0.18953500562424083	0.0	0.0	-0.1978478890065996	-0.18119486178259453
FBXL16	0.18899007555909006	0.0	0.0	0.18064818662065918	0.19730477659914367	-0.1889853295337457	0.0	0.0	-0.19730004638212575	-0.18064342541917275
KIF26A	0.18795305565417061	0.0	0.0	0.17960785997614187	0.1962712016582625	-0.187949806832271	0.0	0.0	-0.19626796359985377	-0.17960460082407181
BORA	0.18789466203976907	0.0	0.0	0.17954928071746087	0.19621300147681825	-0.18789309668773282	0.0	0.0	-0.19621144130931417	-0.17954771038969072
IQCJ-SCHIP1	0.18785071322212005	0.0	0.0	0.1795051922172907	0.19616919820406545	-0.18784684353503778	0.0	0.0	-0.1961653413306001	-0.17950131023278834
CENPH	0.1876555625143137	0.0	0.0	0.17930942166694816	0.1959746933740576	-0.18765325153489193	0.0	0.0	-0.19597239003921457	-0.17930710335129613
CRTC1	0.18751081604124833	0.0	0.0	0.17916421587349174	0.19583042553629545	-0.1875063351585699	0.0	0.0	-0.19582595946487133	-0.17915972077754239
